profile,slurm_id1,run_id,itnum,ncpu,ngpu,function,time_ms
profile,eagle_REPEAT_cs_CRAN_12335684,12335691,1,10,2,constructX,0.072
profile,eagle_REPEAT_cs_CRAN_12335684,12335691,1,10,2,calc_extBIC,1763.121
profile,eagle_REPEAT_cs_CRAN_12335684,12335691,1,10,2,calcVC,1329.39
profile,eagle_REPEAT_cs_CRAN_12335684,12335691,1,10,2,MMt,54292.777
profile,eagle_REPEAT_cs_CRAN_12335684,12335690,4,8,2,find_qtl,73528.003
profile,eagle_REPEAT_cs_CRAN_12335684,12335690,4,8,2,constructX,25206.724
profile,eagle_REPEAT_cs_CRAN_12335684,12335690,4,8,2,calc_extBIC,1822.57
profile,eagle_REPEAT_cs_CRAN_12335684,12335690,4,8,2,calcVC,1029.549
profile,eagle_REPEAT_cs_CRAN_12335684,12335690,3,8,2,find_qtl,77615.85
profile,eagle_REPEAT_cs_CRAN_12335684,12335690,3,8,2,constructX,25064.649
profile,eagle_REPEAT_cs_CRAN_12335684,12335690,3,8,2,calc_extBIC,1792.911
profile,eagle_REPEAT_cs_CRAN_12335684,12335690,3,8,2,calcVC,1044.57
profile,eagle_REPEAT_cs_CRAN_12335684,12335690,2,8,2,find_qtl,73557.295
profile,eagle_REPEAT_cs_CRAN_12335684,12335690,2,8,2,constructX,25268.522
profile,eagle_REPEAT_cs_CRAN_12335684,12335690,2,8,2,calc_extBIC,1845.132
profile,eagle_REPEAT_cs_CRAN_12335684,12335690,2,8,2,calcVC,1172.397
profile,eagle_REPEAT_cs_CRAN_12335684,12335690,1,8,2,invMMt,170.249
profile,eagle_REPEAT_cs_CRAN_12335684,12335690,1,8,2,find_qtl,74641.601
profile,eagle_REPEAT_cs_CRAN_12335684,12335690,1,8,2,constructX,0.077
profile,eagle_REPEAT_cs_CRAN_12335684,12335690,1,8,2,calc_extBIC,1808.609
profile,eagle_REPEAT_cs_CRAN_12335684,12335690,1,8,2,calcVC,1409.655
profile,eagle_REPEAT_cs_CRAN_12335684,12335690,1,8,2,MMt,63397.255
profile,eagle_REPEAT_cs_CRAN_12335684,12335689,4,4,2,find_qtl,108624.412
profile,eagle_REPEAT_cs_CRAN_12335684,12335689,4,4,2,constructX,17642.574
profile,eagle_REPEAT_cs_CRAN_12335684,12335689,4,4,2,calc_extBIC,1915.046
profile,eagle_REPEAT_cs_CRAN_12335684,12335689,4,4,2,calcVC,1081.57
profile,eagle_REPEAT_cs_CRAN_12335684,12335689,3,4,2,find_qtl,106945.007
profile,eagle_REPEAT_cs_CRAN_12335684,12335689,3,4,2,constructX,17726.376
profile,eagle_REPEAT_cs_CRAN_12335684,12335689,3,4,2,calc_extBIC,1888.371
profile,eagle_REPEAT_cs_CRAN_12335684,12335689,3,4,2,calcVC,1076.365
profile,eagle_REPEAT_cs_CRAN_12335684,12335689,2,4,2,find_qtl,105469.248
profile,eagle_REPEAT_cs_CRAN_12335684,12335689,2,4,2,constructX,17720.46
profile,eagle_REPEAT_cs_CRAN_12335684,12335689,2,4,2,calc_extBIC,1979.795
profile,eagle_REPEAT_cs_CRAN_12335684,12335689,2,4,2,calcVC,1240.102
profile,eagle_REPEAT_cs_CRAN_12335684,12335689,1,4,2,invMMt,202.348
profile,eagle_REPEAT_cs_CRAN_12335684,12335689,1,4,2,find_qtl,106633.257
profile,eagle_REPEAT_cs_CRAN_12335684,12335689,1,4,2,constructX,0.143
profile,eagle_REPEAT_cs_CRAN_12335684,12335689,1,4,2,calc_extBIC,1937.934
profile,eagle_REPEAT_cs_CRAN_12335684,12335689,1,4,2,calcVC,1409.795
profile,eagle_REPEAT_cs_CRAN_12335684,12335689,1,4,2,MMt,83208.914
profile,eagle_REPEAT_cs_CRAN_12335684,12335688,4,2,2,find_qtl,196809.299
profile,eagle_REPEAT_cs_CRAN_12335684,12335688,4,2,2,constructX,23703.604
profile,eagle_REPEAT_cs_CRAN_12335684,12335688,4,2,2,calc_extBIC,2273.615
profile,eagle_REPEAT_cs_CRAN_12335684,12335688,4,2,2,calcVC,1257.879
profile,eagle_REPEAT_cs_CRAN_12335684,12335688,3,2,2,find_qtl,204387.414
profile,eagle_REPEAT_cs_CRAN_12335684,12335688,3,2,2,constructX,23695.823
profile,eagle_REPEAT_cs_CRAN_12335684,12335688,3,2,2,calc_extBIC,2255.026
profile,eagle_REPEAT_cs_CRAN_12335684,12335688,3,2,2,calcVC,1265.229
profile,eagle_REPEAT_cs_CRAN_12335684,12335688,2,2,2,find_qtl,202929.246
profile,eagle_REPEAT_cs_CRAN_12335684,12335688,2,2,2,constructX,24178.765
profile,eagle_REPEAT_cs_CRAN_12335684,12335688,2,2,2,calc_extBIC,2348.793
profile,eagle_REPEAT_cs_CRAN_12335684,12335688,2,2,2,calcVC,1404.496
profile,eagle_REPEAT_cs_CRAN_12335684,12335688,1,2,2,invMMt,243.488
profile,eagle_REPEAT_cs_CRAN_12335684,12335688,1,2,2,find_qtl,204454.897
profile,eagle_REPEAT_cs_CRAN_12335684,12335688,1,2,2,constructX,0.086
profile,eagle_REPEAT_cs_CRAN_12335684,12335688,1,2,2,calc_extBIC,2322.801
profile,eagle_REPEAT_cs_CRAN_12335684,12335688,1,2,2,calcVC,1578.844
profile,eagle_REPEAT_cs_CRAN_12335684,12335688,1,2,2,MMt,154177.976
profile,eagle_REPEAT_cs_CRAN_12335684,12335686,4,1,2,find_qtl,312714.576
profile,eagle_REPEAT_cs_CRAN_12335684,12335686,4,1,2,constructX,22007.504
profile,eagle_REPEAT_cs_CRAN_12335684,12335686,4,1,2,calc_extBIC,3021.168
profile,eagle_REPEAT_cs_CRAN_12335684,12335686,4,1,2,calcVC,1635.091
profile,eagle_REPEAT_cs_CRAN_12335684,12335686,3,1,2,find_qtl,311689.627
profile,eagle_REPEAT_cs_CRAN_12335684,12335686,3,1,2,constructX,21984.877
profile,eagle_REPEAT_cs_CRAN_12335684,12335686,3,1,2,calc_extBIC,2997.084
profile,eagle_REPEAT_cs_CRAN_12335684,12335686,3,1,2,calcVC,1630.126
profile,eagle_REPEAT_cs_CRAN_12335684,12335686,2,1,2,find_qtl,311787.529
profile,eagle_REPEAT_cs_CRAN_12335684,12335686,2,1,2,constructX,21954.674
profile,eagle_REPEAT_cs_CRAN_12335684,12335686,2,1,2,calc_extBIC,3100.755
profile,eagle_REPEAT_cs_CRAN_12335684,12335686,2,1,2,calcVC,1803.398
profile,eagle_REPEAT_cs_CRAN_12335684,12335686,1,1,2,invMMt,349.809
profile,eagle_REPEAT_cs_CRAN_12335684,12335686,1,1,2,find_qtl,312366.31
profile,eagle_REPEAT_cs_CRAN_12335684,12335686,1,1,2,constructX,0.096
profile,eagle_REPEAT_cs_CRAN_12335684,12335686,1,1,2,calc_extBIC,3056.843
profile,eagle_REPEAT_cs_CRAN_12335684,12335686,1,1,2,calcVC,2138.84
profile,eagle_REPEAT_cs_CRAN_12335684,12335686,1,1,2,MMt,274417.371
profile,eagle_REPEAT_cs_CRAN_12335663,12335673,4,14,1,find_qtl,60312.708
profile,eagle_REPEAT_cs_CRAN_12335663,12335673,4,14,1,constructX,22021.789
profile,eagle_REPEAT_cs_CRAN_12335663,12335673,4,14,1,calc_extBIC,1718.92
profile,eagle_REPEAT_cs_CRAN_12335663,12335673,4,14,1,calcVC,980.343
profile,eagle_REPEAT_cs_CRAN_12335663,12335673,3,14,1,find_qtl,59786.211
profile,eagle_REPEAT_cs_CRAN_12335663,12335673,3,14,1,constructX,22175.695
profile,eagle_REPEAT_cs_CRAN_12335663,12335673,3,14,1,calc_extBIC,1717.189
profile,eagle_REPEAT_cs_CRAN_12335663,12335673,3,14,1,calcVC,992.842
profile,eagle_REPEAT_cs_CRAN_12335663,12335673,2,14,1,find_qtl,63080.336
profile,eagle_REPEAT_cs_CRAN_12335663,12335673,2,14,1,constructX,21926.223
profile,eagle_REPEAT_cs_CRAN_12335663,12335673,2,14,1,calc_extBIC,1787.409
profile,eagle_REPEAT_cs_CRAN_12335663,12335673,2,14,1,calcVC,1126.085
profile,eagle_REPEAT_cs_CRAN_12335663,12335673,1,14,1,invMMt,184.582
profile,eagle_REPEAT_cs_CRAN_12335663,12335673,1,14,1,find_qtl,60458.413
profile,eagle_REPEAT_cs_CRAN_12335663,12335673,1,14,1,constructX,0.079
profile,eagle_REPEAT_cs_CRAN_12335663,12335673,1,14,1,calc_extBIC,1763.486
profile,eagle_REPEAT_cs_CRAN_12335663,12335673,1,14,1,calcVC,1389.195
profile,eagle_REPEAT_cs_CRAN_12335663,12335673,1,14,1,MMt,51287.383
profile,eagle_REPEAT_cs_CRAN_12335663,12335672,4,12,1,find_qtl,63157.284
profile,eagle_REPEAT_cs_CRAN_12335663,12335672,4,12,1,constructX,24057.407
profile,eagle_REPEAT_cs_CRAN_12335663,12335672,4,12,1,calc_extBIC,1753.454
profile,eagle_REPEAT_cs_CRAN_12335663,12335672,4,12,1,calcVC,994.983
profile,eagle_REPEAT_cs_CRAN_12335663,12335672,3,12,1,find_qtl,62316.271
profile,eagle_REPEAT_cs_CRAN_12335663,12335672,3,12,1,constructX,24157.353
profile,eagle_REPEAT_cs_CRAN_12335663,12335672,3,12,1,calc_extBIC,1750.344
profile,eagle_REPEAT_cs_CRAN_12335663,12335672,3,12,1,calcVC,1006.202
profile,eagle_REPEAT_cs_CRAN_12335663,12335672,2,12,1,find_qtl,63666.126
profile,eagle_REPEAT_cs_CRAN_12335663,12335672,2,12,1,constructX,23885.972
profile,eagle_REPEAT_cs_CRAN_12335663,12335672,2,12,1,calc_extBIC,1789.318
profile,eagle_REPEAT_cs_CRAN_12335663,12335672,2,12,1,calcVC,1115.895
profile,eagle_REPEAT_cs_CRAN_12335663,12335672,1,12,1,invMMt,207.579
profile,eagle_REPEAT_cs_CRAN_12335663,12335672,1,12,1,find_qtl,62131.591
profile,eagle_REPEAT_cs_CRAN_12335663,12335672,1,12,1,constructX,0.079
profile,eagle_REPEAT_cs_CRAN_12335663,12335672,1,12,1,calc_extBIC,1759.802
profile,eagle_REPEAT_cs_CRAN_12335663,12335672,1,12,1,calcVC,1538.496
profile,eagle_REPEAT_cs_CRAN_12335663,12335672,1,12,1,MMt,54605.238
profile,eagle_REPEAT_cs_CRAN_12335663,12335671,4,10,1,find_qtl,69048.721
profile,eagle_REPEAT_cs_CRAN_12335663,12335671,4,10,1,constructX,29369.865
profile,eagle_REPEAT_cs_CRAN_12335663,12335671,4,10,1,calc_extBIC,1802.495
profile,eagle_REPEAT_cs_CRAN_12335663,12335671,4,10,1,calcVC,1031.887
profile,eagle_REPEAT_cs_CRAN_12335663,12335671,3,10,1,find_qtl,68943.908
profile,eagle_REPEAT_cs_CRAN_12335663,12335671,3,10,1,constructX,29413.596
profile,eagle_REPEAT_cs_CRAN_12335663,12335671,3,10,1,calc_extBIC,1765.344
profile,eagle_REPEAT_cs_CRAN_12335663,12335671,3,10,1,calcVC,1022.64
profile,eagle_REPEAT_cs_CRAN_12335663,12335671,2,10,1,find_qtl,68413.7
profile,eagle_REPEAT_cs_CRAN_12335663,12335671,2,10,1,constructX,29086.245
profile,eagle_REPEAT_cs_CRAN_12335663,12335671,2,10,1,calc_extBIC,1853.122
profile,eagle_REPEAT_cs_CRAN_12335663,12335671,2,10,1,calcVC,1171.284
profile,eagle_REPEAT_cs_CRAN_12335663,12335671,1,10,1,invMMt,188.596
profile,eagle_REPEAT_cs_CRAN_12335663,12335671,1,10,1,find_qtl,69217.076
profile,eagle_REPEAT_cs_CRAN_12335663,12335671,1,10,1,constructX,0.078
profile,eagle_REPEAT_cs_CRAN_12335663,12335671,1,10,1,calc_extBIC,1790.758
profile,eagle_REPEAT_cs_CRAN_12335663,12335671,1,10,1,calcVC,1365.274
profile,eagle_REPEAT_cs_CRAN_12335663,12335671,1,10,1,MMt,60797.03
profile,eagle_REPEAT_cs_CRAN_12335663,12335670,4,8,1,find_qtl,76572.992
profile,eagle_REPEAT_cs_CRAN_12335663,12335670,4,8,1,constructX,28691.947
profile,eagle_REPEAT_cs_CRAN_12335663,12335670,4,8,1,calc_extBIC,1868.891
profile,eagle_REPEAT_cs_CRAN_12335663,12335670,4,8,1,calcVC,1067.258
profile,eagle_REPEAT_cs_CRAN_12335663,12335670,3,8,1,find_qtl,76374.546
profile,eagle_REPEAT_cs_CRAN_12335663,12335670,3,8,1,constructX,30201.924
profile,eagle_REPEAT_cs_CRAN_12335663,12335670,3,8,1,calc_extBIC,1844.024
profile,eagle_REPEAT_cs_CRAN_12335663,12335670,3,8,1,calcVC,1078.66
profile,eagle_REPEAT_cs_CRAN_12335663,12335670,2,8,1,find_qtl,76845.109
profile,eagle_REPEAT_cs_CRAN_12335663,12335670,2,8,1,constructX,30562.533
profile,eagle_REPEAT_cs_CRAN_12335663,12335670,2,8,1,calc_extBIC,1930.878
profile,eagle_REPEAT_cs_CRAN_12335663,12335670,2,8,1,calcVC,1199.722
profile,eagle_REPEAT_cs_CRAN_12335663,12335670,1,8,1,invMMt,222.237
profile,eagle_REPEAT_cs_CRAN_12335663,12335670,1,8,1,find_qtl,77741.871
profile,eagle_REPEAT_cs_CRAN_12335663,12335670,1,8,1,constructX,0.092
profile,eagle_REPEAT_cs_CRAN_12335663,12335670,1,8,1,calc_extBIC,1920.774
profile,eagle_REPEAT_cs_CRAN_12335663,12335670,1,8,1,calcVC,1570.691
profile,eagle_REPEAT_cs_CRAN_12335663,12335670,1,8,1,MMt,70023.172
profile,eagle_REPEAT_cs_CRAN_12335663,12335669,4,4,1,find_qtl,113068.71
profile,eagle_REPEAT_cs_CRAN_12335663,12335669,4,4,1,constructX,22374.718
profile,eagle_REPEAT_cs_CRAN_12335663,12335669,4,4,1,calc_extBIC,1899.524
profile,eagle_REPEAT_cs_CRAN_12335663,12335669,4,4,1,calcVC,1077.037
profile,eagle_REPEAT_cs_CRAN_12335663,12335669,3,4,1,find_qtl,112262.958
profile,eagle_REPEAT_cs_CRAN_12335663,12335669,3,4,1,constructX,22386.759
profile,eagle_REPEAT_cs_CRAN_12335663,12335669,3,4,1,calc_extBIC,1872.375
profile,eagle_REPEAT_cs_CRAN_12335663,12335669,3,4,1,calcVC,1074.948
profile,eagle_REPEAT_cs_CRAN_12335663,12335669,2,4,1,find_qtl,114521.297
profile,eagle_REPEAT_cs_CRAN_12335663,12335669,2,4,1,constructX,22621.776
profile,eagle_REPEAT_cs_CRAN_12335663,12335669,2,4,1,calc_extBIC,1979.006
profile,eagle_REPEAT_cs_CRAN_12335663,12335669,2,4,1,calcVC,1228.694
profile,eagle_REPEAT_cs_CRAN_12335663,12335669,1,4,1,invMMt,205.719
profile,eagle_REPEAT_cs_CRAN_12335663,12335669,1,4,1,find_qtl,113004.478
profile,eagle_REPEAT_cs_CRAN_12335663,12335669,1,4,1,constructX,0.079
profile,eagle_REPEAT_cs_CRAN_12335663,12335669,1,4,1,calc_extBIC,1980.439
profile,eagle_REPEAT_cs_CRAN_12335663,12335669,1,4,1,calcVC,1443.878
profile,eagle_REPEAT_cs_CRAN_12335663,12335669,1,4,1,MMt,92046.099
profile,eagle_REPEAT_cs_CRAN_12335663,12335668,4,2,1,find_qtl,191988.568
profile,eagle_REPEAT_cs_CRAN_12335663,12335668,4,2,1,constructX,23751.215
profile,eagle_REPEAT_cs_CRAN_12335663,12335668,4,2,1,calc_extBIC,2247.185
profile,eagle_REPEAT_cs_CRAN_12335663,12335668,4,2,1,calcVC,1232.864
profile,eagle_REPEAT_cs_CRAN_12335663,12335668,3,2,1,find_qtl,192741.752
profile,eagle_REPEAT_cs_CRAN_12335663,12335668,3,2,1,constructX,23822.428
profile,eagle_REPEAT_cs_CRAN_12335663,12335668,3,2,1,calc_extBIC,2222.172
profile,eagle_REPEAT_cs_CRAN_12335663,12335668,3,2,1,calcVC,1241.209
profile,eagle_REPEAT_cs_CRAN_12335663,12335668,2,2,1,find_qtl,192690.814
profile,eagle_REPEAT_cs_CRAN_12335663,12335668,2,2,1,constructX,23714.776
profile,eagle_REPEAT_cs_CRAN_12335663,12335668,2,2,1,calc_extBIC,2319.22
profile,eagle_REPEAT_cs_CRAN_12335663,12335668,2,2,1,calcVC,1378.923
profile,eagle_REPEAT_cs_CRAN_12335663,12335668,1,2,1,invMMt,243.658
profile,eagle_REPEAT_cs_CRAN_12335663,12335668,1,2,1,find_qtl,193183.433
profile,eagle_REPEAT_cs_CRAN_12335663,12335668,1,2,1,constructX,0.072
profile,eagle_REPEAT_cs_CRAN_12335663,12335668,1,2,1,calc_extBIC,2276.284
profile,eagle_REPEAT_cs_CRAN_12335663,12335668,1,2,1,calcVC,1555.185
profile,eagle_REPEAT_cs_CRAN_12335663,12335668,1,2,1,MMt,154111.683
profile,eagle_REPEAT_cs_CRAN_12335663,12335666,4,1,1,find_qtl,333169.451
profile,eagle_REPEAT_cs_CRAN_12335663,12335666,4,1,1,constructX,22950.072
profile,eagle_REPEAT_cs_CRAN_12335663,12335666,4,1,1,calc_extBIC,3024.645
profile,eagle_REPEAT_cs_CRAN_12335663,12335666,4,1,1,calcVC,1642.196
profile,eagle_REPEAT_cs_CRAN_12335663,12335666,3,1,1,find_qtl,333511.937
profile,eagle_REPEAT_cs_CRAN_12335663,12335666,3,1,1,constructX,23060.314
profile,eagle_REPEAT_cs_CRAN_12335663,12335666,3,1,1,calc_extBIC,3021.039
profile,eagle_REPEAT_cs_CRAN_12335663,12335666,3,1,1,calcVC,1663.436
profile,eagle_REPEAT_cs_CRAN_12335663,12335666,2,1,1,find_qtl,333366.545
profile,eagle_REPEAT_cs_CRAN_12335663,12335666,2,1,1,constructX,23094.604
profile,eagle_REPEAT_cs_CRAN_12335663,12335666,2,1,1,calc_extBIC,3113.883
profile,eagle_REPEAT_cs_CRAN_12335663,12335666,2,1,1,calcVC,1818.47
profile,eagle_REPEAT_cs_CRAN_12335663,12335666,1,1,1,invMMt,358.922
profile,eagle_REPEAT_cs_CRAN_12335663,12335666,1,1,1,find_qtl,335119.363
profile,eagle_REPEAT_cs_CRAN_12335663,12335666,1,1,1,constructX,0.094
profile,eagle_REPEAT_cs_CRAN_12335663,12335666,1,1,1,calc_extBIC,3110.798
profile,eagle_REPEAT_cs_CRAN_12335663,12335666,1,1,1,calcVC,2166.664
profile,eagle_REPEAT_cs_CRAN_12335663,12335666,1,1,1,MMt,295080.861
profile,eagle_REPEAT_cs_CRAN_12334900,12334907,4,14,1,find_qtl,61610.298
profile,eagle_REPEAT_cs_CRAN_12334900,12334907,4,14,1,constructX,30850.817
profile,eagle_REPEAT_cs_CRAN_12334900,12334907,4,14,1,calc_extBIC,1757.7
profile,eagle_REPEAT_cs_CRAN_12334900,12334907,4,14,1,calcVC,1019.488
profile,eagle_REPEAT_cs_CRAN_12334900,12334907,3,14,1,find_qtl,64685.193
profile,eagle_REPEAT_cs_CRAN_12334900,12334907,3,14,1,constructX,31504.042
profile,eagle_REPEAT_cs_CRAN_12334900,12334907,3,14,1,calc_extBIC,1766.191
profile,eagle_REPEAT_cs_CRAN_12334900,12334907,3,14,1,calcVC,1063.231
profile,eagle_REPEAT_cs_CRAN_12334900,12334907,2,14,1,find_qtl,65188.958
profile,eagle_REPEAT_cs_CRAN_12334900,12334907,2,14,1,constructX,31961.745
profile,eagle_REPEAT_cs_CRAN_12334900,12334907,2,14,1,calc_extBIC,1866.089
profile,eagle_REPEAT_cs_CRAN_12334900,12334907,2,14,1,calcVC,1170.395
profile,eagle_REPEAT_cs_CRAN_12334900,12334907,1,14,1,invMMt,179.169
profile,eagle_REPEAT_cs_CRAN_12334900,12334907,1,14,1,find_qtl,65707.104
profile,eagle_REPEAT_cs_CRAN_12334900,12334907,1,14,1,constructX,0.079
profile,eagle_REPEAT_cs_CRAN_12334900,12334907,1,14,1,calc_extBIC,1857.687
profile,eagle_REPEAT_cs_CRAN_12334900,12334907,1,14,1,calcVC,1436.065
profile,eagle_REPEAT_cs_CRAN_12334900,12334907,1,14,1,MMt,60823.471
profile,eagle_REPEAT_cs_CRAN_12334900,12334906,4,12,1,find_qtl,61419.304
profile,eagle_REPEAT_cs_CRAN_12334900,12334906,4,12,1,constructX,22217.846
profile,eagle_REPEAT_cs_CRAN_12334900,12334906,4,12,1,calc_extBIC,1741.593
profile,eagle_REPEAT_cs_CRAN_12334900,12334906,4,12,1,calcVC,983.742
profile,eagle_REPEAT_cs_CRAN_12334900,12334906,3,12,1,find_qtl,61848.461
profile,eagle_REPEAT_cs_CRAN_12334900,12334906,3,12,1,constructX,22323.959
profile,eagle_REPEAT_cs_CRAN_12334900,12334906,3,12,1,calc_extBIC,1737.485
profile,eagle_REPEAT_cs_CRAN_12334900,12334906,3,12,1,calcVC,991.19
profile,eagle_REPEAT_cs_CRAN_12334900,12334906,2,12,1,find_qtl,62072.24
profile,eagle_REPEAT_cs_CRAN_12334900,12334906,2,12,1,constructX,22529.137
profile,eagle_REPEAT_cs_CRAN_12334900,12334906,2,12,1,calc_extBIC,1817.465
profile,eagle_REPEAT_cs_CRAN_12334900,12334906,2,12,1,calcVC,1134.03
profile,eagle_REPEAT_cs_CRAN_12334900,12334906,1,12,1,invMMt,180.822
profile,eagle_REPEAT_cs_CRAN_12334900,12334906,1,12,1,find_qtl,63967.576
profile,eagle_REPEAT_cs_CRAN_12334900,12334906,1,12,1,constructX,0.091
profile,eagle_REPEAT_cs_CRAN_12334900,12334906,1,12,1,calc_extBIC,1776.057
profile,eagle_REPEAT_cs_CRAN_12334900,12334906,1,12,1,calcVC,1382.751
profile,eagle_REPEAT_cs_CRAN_12334900,12334906,1,12,1,MMt,53482.391
profile,eagle_REPEAT_cs_CRAN_12334900,12334905,4,10,1,find_qtl,62060.238
profile,eagle_REPEAT_cs_CRAN_12334900,12334905,4,10,1,constructX,23464.896
profile,eagle_REPEAT_cs_CRAN_12334900,12334905,4,10,1,calc_extBIC,1723.356
profile,eagle_REPEAT_cs_CRAN_12334900,12334905,4,10,1,calcVC,970.684
profile,eagle_REPEAT_cs_CRAN_12334900,12334905,3,10,1,find_qtl,61677.8
profile,eagle_REPEAT_cs_CRAN_12334900,12334905,3,10,1,constructX,23603.039
profile,eagle_REPEAT_cs_CRAN_12334900,12334905,3,10,1,calc_extBIC,1709.072
profile,eagle_REPEAT_cs_CRAN_12334900,12334905,3,10,1,calcVC,968.3
profile,eagle_REPEAT_cs_CRAN_12334900,12334905,2,10,1,find_qtl,62180.008
profile,eagle_REPEAT_cs_CRAN_12334900,12334905,2,10,1,constructX,23639.512
profile,eagle_REPEAT_cs_CRAN_12334900,12334905,2,10,1,calc_extBIC,1789.872
profile,eagle_REPEAT_cs_CRAN_12334900,12334905,2,10,1,calcVC,1128.161
profile,eagle_REPEAT_cs_CRAN_12334900,12334905,1,10,1,invMMt,212.436
profile,eagle_REPEAT_cs_CRAN_12334900,12334905,1,10,1,find_qtl,66833.886
profile,eagle_REPEAT_cs_CRAN_12334900,12334905,1,10,1,constructX,0.078
profile,eagle_REPEAT_cs_CRAN_12334900,12334905,1,10,1,calc_extBIC,1797.548
profile,eagle_REPEAT_cs_CRAN_12334900,12334905,1,10,1,calcVC,1459.939
profile,eagle_REPEAT_cs_CRAN_12334900,12334905,1,10,1,MMt,54843.432
profile,eagle_REPEAT_cs_CRAN_12334900,12334904,4,8,1,find_qtl,73777.076
profile,eagle_REPEAT_cs_CRAN_12334900,12334904,4,8,1,constructX,23861.854
profile,eagle_REPEAT_cs_CRAN_12334900,12334904,4,8,1,calc_extBIC,1773.314
profile,eagle_REPEAT_cs_CRAN_12334900,12334904,4,8,1,calcVC,1000.396
profile,eagle_REPEAT_cs_CRAN_12334900,12334904,3,8,1,find_qtl,72937.767
profile,eagle_REPEAT_cs_CRAN_12334900,12334904,3,8,1,constructX,23825.485
profile,eagle_REPEAT_cs_CRAN_12334900,12334904,3,8,1,calc_extBIC,1760.646
profile,eagle_REPEAT_cs_CRAN_12334900,12334904,3,8,1,calcVC,1015.789
profile,eagle_REPEAT_cs_CRAN_12334900,12334904,2,8,1,find_qtl,72858.392
profile,eagle_REPEAT_cs_CRAN_12334900,12334904,2,8,1,constructX,23776.731
profile,eagle_REPEAT_cs_CRAN_12334900,12334904,2,8,1,calc_extBIC,1850.007
profile,eagle_REPEAT_cs_CRAN_12334900,12334904,2,8,1,calcVC,1174.067
profile,eagle_REPEAT_cs_CRAN_12334900,12334904,1,8,1,invMMt,183.601
profile,eagle_REPEAT_cs_CRAN_12334900,12334904,1,8,1,find_qtl,74272.823
profile,eagle_REPEAT_cs_CRAN_12334900,12334904,1,8,1,constructX,0.083
profile,eagle_REPEAT_cs_CRAN_12334900,12334904,1,8,1,calc_extBIC,1820.75
profile,eagle_REPEAT_cs_CRAN_12334900,12334904,1,8,1,calcVC,1383.13
profile,eagle_REPEAT_cs_CRAN_12334900,12334904,1,8,1,MMt,63311.501
profile,eagle_REPEAT_cs_CRAN_12334900,12334903,4,4,1,find_qtl,109392.232
profile,eagle_REPEAT_cs_CRAN_12334900,12334903,4,4,1,constructX,23373.764
profile,eagle_REPEAT_cs_CRAN_12334900,12334903,4,4,1,calc_extBIC,1888.802
profile,eagle_REPEAT_cs_CRAN_12334900,12334903,4,4,1,calcVC,1073.833
profile,eagle_REPEAT_cs_CRAN_12334900,12334903,3,4,1,find_qtl,109924.864
profile,eagle_REPEAT_cs_CRAN_12334900,12334903,3,4,1,constructX,23430.824
profile,eagle_REPEAT_cs_CRAN_12334900,12334903,3,4,1,calc_extBIC,1860.876
profile,eagle_REPEAT_cs_CRAN_12334900,12334903,3,4,1,calcVC,1085.413
profile,eagle_REPEAT_cs_CRAN_12334900,12334903,2,4,1,find_qtl,108650.334
profile,eagle_REPEAT_cs_CRAN_12334900,12334903,2,4,1,constructX,23700.896
profile,eagle_REPEAT_cs_CRAN_12334900,12334903,2,4,1,calc_extBIC,1958.329
profile,eagle_REPEAT_cs_CRAN_12334900,12334903,2,4,1,calcVC,1213.652
profile,eagle_REPEAT_cs_CRAN_12334900,12334903,1,4,1,invMMt,195.784
profile,eagle_REPEAT_cs_CRAN_12334900,12334903,1,4,1,find_qtl,113854.894
profile,eagle_REPEAT_cs_CRAN_12334900,12334903,1,4,1,constructX,0.073
profile,eagle_REPEAT_cs_CRAN_12334900,12334903,1,4,1,calc_extBIC,1895.766
profile,eagle_REPEAT_cs_CRAN_12334900,12334903,1,4,1,calcVC,1362.111
profile,eagle_REPEAT_cs_CRAN_12334900,12334903,1,4,1,MMt,90202.86
profile,eagle_REPEAT_cs_CRAN_12334900,12334902,4,2,1,find_qtl,192945.232
profile,eagle_REPEAT_cs_CRAN_12334900,12334902,4,2,1,constructX,23955.738
profile,eagle_REPEAT_cs_CRAN_12334900,12334902,4,2,1,calc_extBIC,2274.4
profile,eagle_REPEAT_cs_CRAN_12334900,12334902,4,2,1,calcVC,1240.589
profile,eagle_REPEAT_cs_CRAN_12334900,12334902,3,2,1,find_qtl,194120.551
profile,eagle_REPEAT_cs_CRAN_12334900,12334902,3,2,1,constructX,23897.283
profile,eagle_REPEAT_cs_CRAN_12334900,12334902,3,2,1,calc_extBIC,2227.359
profile,eagle_REPEAT_cs_CRAN_12334900,12334902,3,2,1,calcVC,1249.932
profile,eagle_REPEAT_cs_CRAN_12334900,12334902,2,2,1,find_qtl,191902.196
profile,eagle_REPEAT_cs_CRAN_12334900,12334902,2,2,1,constructX,23841.714
profile,eagle_REPEAT_cs_CRAN_12334900,12334902,2,2,1,calc_extBIC,2314.671
profile,eagle_REPEAT_cs_CRAN_12334900,12334902,2,2,1,calcVC,1381.68
profile,eagle_REPEAT_cs_CRAN_12334900,12334902,1,2,1,invMMt,243.753
profile,eagle_REPEAT_cs_CRAN_12334900,12334902,1,2,1,find_qtl,195043.156
profile,eagle_REPEAT_cs_CRAN_12334900,12334902,1,2,1,constructX,0.079
