profile,run_id,itnum,ncpu,ngpu,function,time_ms
profile,12676481,1,14,2,calcMMt,9390.858
profile,12676480,4,12,2,find_qtl,30002.642
profile,12676480,4,12,2,constructX,4595.276
profile,12676480,4,12,2,calc_extBIC,1781.222
profile,12676480,4,12,2,calcVC,997.394
profile,12676480,3,12,2,find_qtl,29932.966
profile,12676480,3,12,2,constructX,4594.222
profile,12676480,3,12,2,calc_extBIC,1781.767
profile,12676480,3,12,2,calcVC,1004.511
profile,12676480,2,12,2,find_qtl,29835.9
profile,12676480,2,12,2,constructX,4663.647
profile,12676480,2,12,2,calc_extBIC,1842.073
profile,12676480,2,12,2,calcVC,1172.073
profile,12676480,1,12,2,invMMt,181.669
profile,12676480,1,12,2,find_qtl,30787.21
profile,12676480,1,12,2,constructX,0.078
profile,12676480,1,12,2,calc_extBIC,1821.909
profile,12676480,1,12,2,calcVC,1407.269
profile,12676480,1,12,2,calcMMt,9316.24
profile,12676479,4,10,2,find_qtl,31443.23
profile,12676479,4,10,2,constructX,5154.753
profile,12676479,4,10,2,calc_extBIC,1912.944
profile,12676479,4,10,2,calcVC,1173.543
profile,12676479,3,10,2,find_qtl,32393.099
profile,12676479,3,10,2,constructX,4916.276
profile,12676479,3,10,2,calc_extBIC,1879.295
profile,12676479,3,10,2,calcVC,1163.919
profile,12676479,2,10,2,find_qtl,31964.315
profile,12676479,2,10,2,constructX,5147.809
profile,12676479,2,10,2,calc_extBIC,1978.017
profile,12676479,2,10,2,calcVC,1356.042
profile,12676479,1,10,2,invMMt,248.417
profile,12676479,1,10,2,find_qtl,33146.016
profile,12676479,1,10,2,constructX,0.112
profile,12676479,1,10,2,calc_extBIC,1872.511
profile,12676479,1,10,2,calcVC,1586.65
profile,12676479,1,10,2,calcMMt,9742.637
profile,12676478,4,8,2,find_qtl,31238.206
profile,12676478,4,8,2,constructX,4693.708
profile,12676478,4,8,2,calc_extBIC,1901.965
profile,12676478,4,8,2,calcVC,1100.048
profile,12676478,3,8,2,find_qtl,31078.145
profile,12676478,3,8,2,constructX,4701.182
profile,12676478,3,8,2,calc_extBIC,1871.239
